Остап Юльевич Красильников;Воткинск;ш. Беляева, д. 8 к. 567;РКК Энергия;Маркшейдер;+7 208 639 81 98;rodion_37@mail.ru;2002-11-06;134958
Ширяева Зоя Юрьевна;Усмань;наб. Угловая, д. 3/8 к. 67;РАО «Комиссарова Авдеева»;Агроном-почвовед;+7 711 911 9135;arefi95@rambler.ru;1965-07-13;77982
Григорьева Октябрина Леоновна;Ялуторовск;ул. Комсомольская, д. 478 стр. 835;ЗАО «Никонов»;Финансист;8 015 455 8644;akimrozhkov@yahoo.com;1962-03-27;146836
Матвеева Валентина Андреевна;Соболево;пер. Фрунзе, д. 85 к. 6/7;НПО «Владимиров»;Инженер-строитель;8 299 198 4386;makarovkallistrat@yandex.ru;1976-09-07;168176
Романова Лора Игоревна;Рыльск;ш. Щербакова, д. 6/4;РАО «Данилов, Щербакова и Фомичев»;Плотник;+7 753 969 5277;jakov1983@yahoo.com;1969-07-08;127569
Фролова Лукия Васильевна;Таганрог;ш. Трактовое, д. 476 к. 9/2;ИП «Бурова Кондратьев»;Заряжающий;8 982 793 93 26;julija_68@rambler.ru;1997-11-22;55773
Данилов Семен Викентьевич;Москва;ул. Заречная, д. 3/1 стр. 45;ОАО «Исаков Кириллов»;Декан;8 743 635 08 23;alevtina2003@rambler.ru;1988-12-15;61022
Федор Фролович Николаев;Новосибирск;ул. 9 Января, д. 18;Банк ФК Открытие;Монтажник;+7 (419) 874-6158;konon_1980@yandex.ru;1995-09-14;45624
Наина Дмитриевна Ермакова;Находка;алл. Бабушкина, д. 457 к. 14;АО «Калашникова Белякова»;Пулемётчик;+7 (374) 410-3693;elapina@hotmail.com;1953-04-29;177314
Аполлинарий Архипович Калинин;Алагир;алл. Кирова, д. 2/3;НЛМК;Тракторист;80532376632;maksimovlongin@hotmail.com;1960-10-18;133825
Самуил Ефремович Зиновьев;Усть-Калманка;бул. Черемушки, д. 9 к. 4/7;Международный центр;Агроном;8 021 546 31 24;sila86@gmail.com;1985-10-29;73108
Ершов Лазарь Георгиевич;Агинское (Забайк.);ул. Пушкина, д. 95 к. 31;ООО «Матвеев-Белова»;Кондитер;+7 429 493 60 64;gorbunovaagafja@rambler.ru;1984-10-15;128278
Анна Ефимовна Блинова;Псебай;наб. Бульварная, д. 3/8 к. 266;РАО «Тимофеева-Суханова»;Педиатр;8 480 932 8494;davidovjakov@yahoo.com;1961-10-09;104380
Милен Еремеевич Никитин;Дмитров;пер. Гражданский, д. 76;Блинова Инкорпорэйтед;Сомелье;+7 (653) 422-7642;djachkovemeljan@yahoo.com;1991-06-16;86039
Ольга Тимуровна Стрелкова;Кизел;ул. Павлика Морозова, д. 539 стр. 43;РАО «Шарова»;Маклер биржевой;8 584 587 4852;adrian2010@yandex.ru;1965-07-10;58595
Михей Ильич Наумов;Рубцовск;алл. Индустриальная, д. 43;Делл (Dell);Кладовщик;+7 397 092 1916;silinstanislav@yahoo.com;1981-08-13;195694
Наталья Даниловна Лукина;Волхов;алл. Клубная, д. 13 стр. 2/7;РАО «Колобов»;Снайпер;8 (399) 351-5043;qribakova@yahoo.com;1953-02-05;165048
Марина Андреевна Ларионова;Змеиногорск;бул. Коллективный, д. 6/8 стр. 48;РАО «Носов-Громова»;Футуролог;8 633 996 4413;ljubim_41@mail.ru;1959-01-04;168581
Евгений Ильич Яковлев;Льгов;пер. Азовский, д. 9 стр. 9/8;ОАО «Жданова, Цветкова и Крылов»;Брейдер;+7 231 141 85 07;gedeongurev@mail.ru;1958-05-02;116689
Пимен Иосифович Кудряшов;Новосибирск;наб. Степная, д. 3/4 к. 6/1;Васильева и партнеры;Автоэлектрик;8 (518) 434-32-95;osipovevstafi@yandex.ru;1963-03-11;74467
Лыткина Евпраксия Евгеньевна;Шахты;пер. Дзержинского, д. 4 стр. 274;Сысоева Инк;Столяр-краснодеревщик;8 564 916 54 92;vera1984@gmail.com;1977-01-12;92483
Рожков Емельян Егорович;Красноуфимск;пр. Иркутский, д. 3/3 к. 35;АО «Елисеев»;Кодер;+7 040 118 9293;matveevprokofi@mail.ru;1954-02-21;82969
Татьяна Вениаминовна Лаврентьева;Щельяюр;ул. ДОС, д. 6/4 стр. 69;РАО «Агафонова-Евсеев»;Правовед;8 (739) 189-83-10;levsavelev@yandex.ru;1985-09-25;97375
Беляева Агафья Наумовна;Тарко-Сале;пр. Чайковского, д. 968 к. 959;ЗАО «Бобылева»;Прозектор;8 (468) 432-79-03;bbolshakova@yahoo.com;1965-08-31;166080
Селезнева Зоя Васильевна;Чехов;пр. Ореховый, д. 53 стр. 7/6;ЗАО «Григорьева»;Переводчик;+7 469 247 5892;volkovapolina@rambler.ru;1955-02-08;99469
Евдоким Феофанович Кудряшов;Выборг;наб. Тюленина, д. 21 стр. 629;РАО «Кузьмина»;Химик;8 (641) 675-43-94;afanasi_1999@yandex.ru;1978-06-26;132863
Зиновьев Агап Харитонович;Соль-Илецк;пер. Дружба, д. 8/3;АО «Волкова Никифорова»;Радист;+7 (282) 734-3450;dmitrievserge@yahoo.com;1998-06-10;26264
Стоян Феликсович Шилов;Тобольск;пр. Гайдара, д. 2;Ермакова Инк;Кондитер;+7 584 105 0535;eleonora1993@hotmail.com;1969-03-01;74224
Журавлев Владимир Викентьевич;Тырныауз;пер. Механический, д. 11 к. 157;РАО «Мухина Белозеров»;Ракетчик;8 938 897 94 15;sokrat1975@gmail.com;1992-02-29;177797
Любовь Игоревна Соколова;Нальчик;бул. Серова, д. 912 к. 1;ИП «Галкина Стрелков»;Воздухоплаватель;8 279 696 6777;frolilin@hotmail.com;1995-04-14;109030
Алевтина Альбертовна Дьячкова;Беслан;пр. Томский, д. 5/5;ОАО «Петрова»;Борт-радист;8 677 877 91 78;prokl_2003@gmail.com;1952-12-07;97294
Белоусова София Алексеевна;Амурск;ш. Беляева, д. 9/1 к. 5;ЗАО «Кононова»;Психиатр;+7 (475) 534-95-99;dmitri_09@mail.ru;1992-05-20;92524
Ферапонт Глебович Виноградов;Сорочинск;наб. Лермонтова, д. 1/7;ООО «Одинцов, Блохин и Мельникова»;Сурдопедагог;89979107713;ladimir_1976@yandex.ru;1964-12-06;192154
Стрелкова Наталья Эдуардовна;Зарайск;ш. Нефтяников, д. 8 стр. 772;РАО «Крюкова-Галкина»;Генетик;+7 (882) 462-1718;tverdislav1991@yandex.ru;1964-03-20;29615
Степанов Митофан Аверьянович;Вуктыл;ул. Володарского, д. 945 к. 82;ИП «Кудряшова, Селиверстова и Прохоров»;Оперативный работник;8 (578) 453-1519;tatjana_39@hotmail.com;1974-10-09;163015
Ираида Юрьевна Филиппова;Ульяновск;ш. Микрорайон, д. 1;ОАО «Цветкова Захарова»;Квасник;8 330 029 03 77;ofrolov@mail.ru;1961-06-08;156247
Егор Ааронович Маслов;Ахтубинск;пер. Гончарова, д. 17 стр. 2/2;Горбачева Инк;Мясник;8 (676) 983-34-37;iosifodintsov@rambler.ru;1993-11-04;165210
Кузнецов Артемий Ааронович;Баргузин;пр. Станционный, д. 195;Тинькофф Банк;Следователь;8 (394) 968-60-58;dsuvorov@yahoo.com;1998-12-09;62926
Дьячков Родион Артёмович;Бугульма;бул. Медицинский, д. 4;РАО «Макарова Харитонова»;Кардиолог;8 (770) 535-8866;igor_1973@rambler.ru;1953-10-13;123019
Харлампий Викентьевич Емельянов;Ковров;алл. Базарная, д. 5/5;ИП «Стрелков-Евдокимов»;Врач УЗ-диагностики;8 (999) 389-5122;afinogen51@rambler.ru;1974-07-30;73430
Киселев Валерьян Валерьевич;Оса;бул. Тенистый, д. 8/4 к. 2/7;ООО «Доронина Логинова»;Уборщик;+7 856 303 5933;sevastjan13@hotmail.com;1980-10-05;70284
Эмилия Антоновна Казакова;Кирово-Чепецк;ш. Южное, д. 20 к. 7;ТД Ункомтех;Дефектолог;8 (206) 575-6571;fominostromir@yandex.ru;1990-05-19;40453
Ульяна Робертовна Корнилова;Троицко-Печорск;пр. Сенной, д. 3/5 к. 72;Нефтехимсервис;Военный консультант;+77943463108;serge2013@yahoo.com;1953-01-01;61969
Артемьев Леонид Дмитриевич;Камышин;наб. Дальневосточная, д. 74;ИП «Зуев Семенова»;Диспетчер;+7 300 755 9274;erofeignatev@hotmail.com;1963-02-17;135676
Красильникова Алина Геннадиевна;Касимов;ш. Курганное, д. 5/4 к. 3;АО «Галкина, Андреева и Ефимова»;Экономист;87147407530;sinklitikija2008@mail.ru;1986-09-15;118464
Наталья Валентиновна Захарова;Витим;алл. Весенняя, д. 222 стр. 16;ОАО «Уварова, Журавлев и Тимофеев»;Композитор;8 837 405 96 80;kudrjashovvladislav@gmail.com;1958-10-10;193411
Никонов Константин Дорофеевич;Галич;бул. Трудовой, д. 8/8 к. 3;ООО «Щербаков»;Няня;+75240522841;isidor75@mail.ru;1950-07-29;62260
Амос Ефремович Медведев;Биробиджан;алл. Привольная, д. 6/8 стр. 2/5;АО «Бобров»;Реаниматолог;+75971576746;kornilovavalerija@hotmail.com;1981-06-05;62529
Корнилов Федот Даниилович;Яшалта;пр. Волгоградский, д. 42 к. 4;Углетранс;Редактор;+70452973681;muravevboleslav@rambler.ru;1963-12-17;124343
г-н Кузьмин Евстигней Филатович;Кырен;пр. Совхозный, д. 5/7 стр. 24;ООО «Носов Васильева»;Семейный врач;81604842352;lavrentevaoksana@hotmail.com;1984-05-05;196705
Прохоров Ипполит Фёдорович;Завьялиха;ш. Физкультурное, д. 9 к. 48;Углетранс;Фортификатор;8 623 101 9159;burovaverki@rambler.ru;1990-06-13;167001
